today,latitude,longitude,ip,type,tpm,tpm_type,informants
7/29/15,2.145672,45.119568,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,2.141738,45.098923,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,2.146632,45.120529,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,2.141866,45.099953,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,2.145812,45.12038,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,2.619077,44.893367,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,6.239356,46.316345,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,6.240038,46.316345,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,6.240038,46.324585,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,6.241668,46.30644,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,5.008137,46.881592,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,2.1845,45.153831,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,4.728997,45.21373,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,6.239538,46.302612,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,4.734976,45.202778,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,4.735388,45.204472,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,2.798523,41.001709,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,4.73519,45.204838,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,4.735516,45.204729,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,4.734152,45.199219,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,4.735155,45.199997,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,2.882694,41.980225,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,4.735575,45.203636,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,4.732418,45.20137,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,5.200301,45.525564,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,3.800057,42.544773,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,5.028703,46.824463,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,2.778954,41.001709,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,3.799917,42.545334,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,4.735345,45.204643,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,2.338191,42.291367,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,2.770724,41.001709,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,2.787857,40.998241,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,4.734602,45.202995,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,4.735623,45.204557,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,3.800023,42.547571,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,3.800185,42.544773,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,4.732715,45.20224,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,2.336425,42.283333,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,2.337239,42.285049,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,2.338043,42.284409,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,2.336725,42.283676,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,3.799991,42.547614,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,3.798815,42.544945,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,3.799894,42.544481,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,4.735275,45.201405,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,3.79998,42.544438,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,3.798718,42.544304,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,2.332485,42.278503,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,4.734789,45.203785,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,4.734579,45.202652,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/29/15,2.776394,40.987976,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.146418,45.118813,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,5.200212,45.525681,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.334807,42.28244,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,3.799822,42.544524,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,4.735629,45.204025,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,4.735361,45.204323,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,3.80135,42.545425,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,4.737146,45.198189,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.142301,45.113319,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.335641,42.289558,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.146568,45.120529,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,3.800137,42.547544,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.775525,40.998962,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.14564,45.117119,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,3.797239,42.548172,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.921463,41.980225,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,3.799766,42.544653,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,3.799457,42.545116,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.335867,42.284878,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.784441,41.029175,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,4.735155,45.206177,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.781698,41.001709,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.78659,41.005463,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.785218,41.001343,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.785813,41.029175,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,4.735275,45.202606,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.901164,41.959717,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.335447,42.283127,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.783504,41.010956,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,5.023048,46.838196,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,3.799329,42.545803,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.146701,45.122314,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.898787,41.969238,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.336928,42.280975,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.900433,41.937744,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,4.735326,45.21373,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,5.200287,45.525424,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.902399,41.973999,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.61942,44.893624,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,3.800528,42.545288,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.619484,44.893796,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,3.800076,42.547872,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.145394,45.119007,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,3.799543,42.54546,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,3.799894,42.544395,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.146654,45.119671,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,4.735388,45.204472,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,4.73565,45.203613,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.142325,45.112922,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,3.799232,42.545677,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.619123,44.89341,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,3.799543,42.54546,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,3.799851,42.544481,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.18444,45.1539,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,3.799295,42.544739,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.619466,44.894096,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.795414,41.020935,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,3.80013,42.547614,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,2.336966,42.286829,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/30/15,3.7995,42.544945,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,3.799894,42.544653,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,5.308387,45.87981,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,2.619591,44.894611,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,4.73105,45.204803,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,2.33579,42.285873,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,2.61942,44.893066,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,4.732589,45.212357,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,2.337196,42.284191,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,4.735345,45.203957,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,2.789928,40.996216,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,1.737588,44.365723,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,4.735537,45.203527,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,2.619291,44.894611,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,3.799286,42.544945,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,2.781698,41.026428,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,2.784807,40.993469,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,2.789242,41.037415,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,3.792912,42.554535,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,2.784624,40.998962,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,2.336639,42.282475,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,2.787056,40.999306,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,3.798655,42.546799,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,2.337068,42.284019,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,4.733787,45.204803,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
7/31/15,2.336327,42.282349,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.781698,41.034668,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.895038,41.991211,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.336779,42.282005,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,4.73552,45.204025,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.87858,41.996704,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.334589,42.281754,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.89641,41.987732,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.335899,42.283722,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.900159,42.002197,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.899838,41.979492,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.786864,41.045654,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.337185,42.283379,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.331022,42.298096,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.780326,41.034668,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.783938,41.051147,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,3.798804,42.546707,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.863127,41.963745,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.781698,41.001709,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.337379,42.282349,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.142315,45.113179,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.902399,41.987732,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.778269,41.020935,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.336779,42.282692,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.335275,42.287247,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.337356,42.286125,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,5.30767,45.883209,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.336648,42.283127,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.336928,42.281662,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,3.800076,42.5477,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,4.735019,45.203121,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.337122,42.283722,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,4.734902,45.203465,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.648884,44.92971,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.785127,41.023682,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.337196,42.285564,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,3.800357,42.545288,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.333766,42.276123,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.145882,45.120787,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.142359,45.113066,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.767295,41.020935,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.33667,42.284752,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,3.799329,42.544086,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.336779,42.283035,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.337185,42.282692,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.619334,44.893453,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.33667,42.280632,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.647169,44.929024,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.336896,42.282475,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.339906,42.281067,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.336779,42.282349,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,5.032123,46.82135,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,5.690284,45.981262,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.147061,45.118984,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.654714,44.925247,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,3.798889,42.54705,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.141982,45.098845,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.647855,44.93074,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.647855,44.863792,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,3.799232,42.545677,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,5.029205,46.840942,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,4.735703,45.203636,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.334635,42.298096,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,4.735178,45.200249,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,3.799937,42.547743,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.142623,45.113491,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.336908,42.284363,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.142304,45.113394,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,3.805587,42.546295,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,3.799714,42.545803,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.750835,41.161011,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,4.732373,45.224213,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.146482,45.119671,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.338877,42.28656,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.619291,44.893925,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,4.735431,45.204128,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,4.735326,45.20343,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,3.793254,42.544922,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,5.308452,45.879991,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.647426,44.929024,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,4.735575,45.203121,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,4.739432,45.206177,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,3.799201,42.544601,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.784441,41.001709,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.142325,45.113136,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.619562,44.894654,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.33579,42.281067,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.146504,45.119328,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.767092,41.244135,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.338317,42.290863,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.671873,41.322544,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.619273,44.894011,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.336853,42.284534,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,3.800119,42.547786,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.656686,44.92662,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.337099,42.283722,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,5.037595,46.819702,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,4.707463,45.204712,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,4.735794,45.204557,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,3.797753,42.548859,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.184783,45.15493,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.337068,42.286079,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.336327,42.284752,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,4.734922,45.210548,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,5.200105,45.525724,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,5.197538,45.530457,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.655057,44.924904,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/3/15,2.656,44.925247,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.336779,42.282349,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.336093,42.281319,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.333434,42.276947,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.336093,42.284065,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.785561,41.019196,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.142272,45.113394,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.337122,42.283722,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.338151,42.283035,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,3.799212,42.544773,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,3.798119,42.545677,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,3.799029,42.545288,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,4.6852,45.255615,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,6.240721,46.316345,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,4.735617,45.205524,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.619163,44.893796,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.655806,44.921219,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,5.308161,45.879991,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.145989,45.119328,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,1.604201,40.455872,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,4.735366,45.205416,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,3.800026,42.544773,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,3.799831,42.546707,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,4.731905,45.22197,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,3.800036,42.54431,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,6.248229,46.319092,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.142282,45.113222,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,4.733234,45.204025,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,4.735794,45.203785,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.146798,45.119865,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.142143,45.113394,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,4.734933,45.204323,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,4.715858,45.223206,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.656086,44.927994,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.619249,44.893796,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,3.799372,42.544945,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,3.799232,42.54705,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.648455,44.929024,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.1421,45.113136,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.142229,45.113179,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,3.782543,42.553528,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,3.798804,42.546707,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,3.798804,42.544304,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,3.799928,42.545116,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,3.798735,42.549042,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.141695,45.099781,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,4.736011,45.202744,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,3.799948,42.54461,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.619377,44.894611,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,2.619291,44.893839,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,4.735361,45.203808,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/4/15,4.73475,45.205742,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
