date,longitude,latitude,ip,type,category,tpm_type,informants
7/29/15,42.291367,2.338191,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/29/15,41.001709,2.770724,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/29/15,40.998241,2.787857,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/29/15,45.202995,4.734602,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/29/15,45.204557,4.735623,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/29/15,42.547571,3.800023,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/29/15,42.544773,3.800185,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/29/15,45.20224,4.732715,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/29/15,42.283333,2.336425,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/29/15,42.285049,2.337239,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/29/15,42.284409,2.338043,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/29/15,42.283676,2.336725,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/29/15,42.547614,3.799991,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/29/15,42.544945,3.798815,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/29/15,42.544481,3.799894,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/29/15,45.201405,4.735275,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/29/15,42.544438,3.79998,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/29/15,42.544304,3.798718,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/29/15,42.278503,2.332485,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/29/15,45.203785,4.734789,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,45.202652,4.734579,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/29/15,40.987976,2.776394,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,45.118813,2.146418,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,45.525681,5.200212,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.28244,2.334807,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.544524,3.799822,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,45.204025,4.735629,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,45.204323,4.735361,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.545425,3.80135,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,45.198189,4.737146,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,45.113319,2.142301,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.289558,2.335641,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,45.120529,2.146568,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.547544,3.800137,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,40.998962,2.775525,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,45.117119,2.14564,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.548172,3.797239,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,41.980225,2.921463,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.544653,3.799766,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.545116,3.799457,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.284878,2.335867,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,41.029175,2.784441,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,45.206177,4.735155,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,41.001709,2.781698,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,41.005463,2.78659,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,41.001343,2.785218,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,41.029175,2.785813,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,45.202606,4.735275,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,41.959717,2.901164,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.283127,2.335447,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,41.010956,2.783504,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,46.838196,5.023048,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.545803,3.799329,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,45.122314,2.146701,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,41.969238,2.898787,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.280975,2.336928,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,41.937744,2.900433,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,45.21373,4.735326,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,45.525424,5.200287,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,41.973999,2.902399,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,44.893624,2.61942,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.545288,3.800528,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,44.893796,2.619484,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.547872,3.800076,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,45.119007,2.145394,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.54546,3.799543,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.544395,3.799894,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,45.119671,2.146654,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,45.204472,4.735388,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,45.203613,4.73565,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,45.112922,2.142325,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.545677,3.799232,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,44.89341,2.619123,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.54546,3.799543,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.544481,3.799851,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,45.1539,2.18444,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.544739,3.799295,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,44.894096,2.619466,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,41.020935,2.795414,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.547614,3.80013,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.286829,2.336966,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/30/15,42.544945,3.7995,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,42.544653,3.799894,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,45.87981,5.308387,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,44.894611,2.619591,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,45.204803,4.73105,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,42.285873,2.33579,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,44.893066,2.61942,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,45.212357,4.732589,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,42.284191,2.337196,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,45.203957,4.735345,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,40.996216,2.789928,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,44.365723,1.737588,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,45.203527,4.735537,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,44.894611,2.619291,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,42.544945,3.799286,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,41.026428,2.781698,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,40.993469,2.784807,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,41.037415,2.789242,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,42.554535,3.792912,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,40.998962,2.784624,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,42.282475,2.336639,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,40.999306,2.787056,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,42.546799,3.798655,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,42.284019,2.337068,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,45.204803,4.733787,UNICEF,,Cash Transfers,CC,Beneficiary Interview
7/31/15,42.282349,2.336327,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,41.034668,2.781698,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,41.991211,2.895038,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.282005,2.336779,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.204025,4.73552,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,41.996704,2.87858,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.281754,2.334589,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,41.987732,2.89641,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.283722,2.335899,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.002197,2.900159,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,41.979492,2.899838,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,41.045654,2.786864,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.283379,2.337185,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.298096,2.331022,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,41.034668,2.780326,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,41.051147,2.783938,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.546707,3.798804,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,41.963745,2.863127,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,41.001709,2.781698,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.282349,2.337379,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.113179,2.142315,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,41.987732,2.902399,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,41.020935,2.778269,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.282692,2.336779,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.287247,2.335275,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.286125,2.337356,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.883209,5.30767,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.283127,2.336648,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.281662,2.336928,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.5477,3.800076,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.203121,4.735019,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.283722,2.337122,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.203465,4.734902,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,44.92971,2.648884,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,41.023682,2.785127,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.285564,2.337196,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.545288,3.800357,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.276123,2.333766,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.120787,2.145882,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.113066,2.142359,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,41.020935,2.767295,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.284752,2.33667,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.544086,3.799329,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.283035,2.336779,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.282692,2.337185,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,44.893453,2.619334,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.280632,2.33667,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,44.929024,2.647169,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.282475,2.336896,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.281067,2.339906,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.282349,2.336779,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,46.82135,5.032123,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.981262,5.690284,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.118984,2.147061,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,44.925247,2.654714,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.54705,3.798889,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.098845,2.141982,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,44.93074,2.647855,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,44.863792,2.647855,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.545677,3.799232,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,46.840942,5.029205,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.203636,4.735703,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.298096,2.334635,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.200249,4.735178,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.547743,3.799937,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.113491,2.142623,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.284363,2.336908,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.113394,2.142304,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.546295,3.805587,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.545803,3.799714,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,41.161011,2.750835,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.224213,4.732373,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.119671,2.146482,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.28656,2.338877,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,44.893925,2.619291,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.204128,4.735431,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.20343,4.735326,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.544922,3.793254,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.879991,5.308452,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,44.929024,2.647426,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.203121,4.735575,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.206177,4.739432,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.544601,3.799201,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,41.001709,2.784441,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.113136,2.142325,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,44.894654,2.619562,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.281067,2.33579,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.119328,2.146504,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,41.244135,2.767092,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.290863,2.338317,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,41.322544,2.671873,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,44.894011,2.619273,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.284534,2.336853,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.547786,3.800119,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,44.92662,2.656686,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.283722,2.337099,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,46.819702,5.037595,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.204712,4.707463,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.204557,4.735794,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.548859,3.797753,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.15493,2.184783,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.286079,2.337068,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,42.284752,2.336327,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.210548,4.734922,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.525724,5.200105,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,45.530457,5.197538,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,44.924904,2.655057,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/3/15,44.925247,2.656,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,42.282349,2.336779,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,42.281319,2.336093,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,42.276947,2.333434,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,42.284065,2.336093,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,41.019196,2.785561,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.113394,2.142272,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,42.283722,2.337122,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,42.283035,2.338151,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,42.544773,3.799212,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,42.545677,3.798119,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,42.545288,3.799029,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.255615,4.6852,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,46.316345,6.240721,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.205524,4.735617,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,44.893796,2.619163,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,44.921219,2.655806,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.879991,5.308161,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.119328,2.145989,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,40.455872,1.604201,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.205416,4.735366,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,42.544773,3.800026,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,42.546707,3.799831,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.22197,4.731905,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,42.54431,3.800036,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,46.319092,6.248229,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.113222,2.142282,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.204025,4.733234,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.203785,4.735794,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.119865,2.146798,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.113394,2.142143,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.204323,4.734933,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.223206,4.715858,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,44.927994,2.656086,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,44.893796,2.619249,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,42.544945,3.799372,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,42.54705,3.799232,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,44.929024,2.648455,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.113136,2.1421,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.113179,2.142229,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,42.553528,3.782543,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,42.546707,3.798804,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,42.544304,3.798804,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,42.545116,3.799928,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,42.549042,3.798735,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.099781,2.141695,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.202744,4.736011,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,42.54461,3.799948,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,44.894611,2.619377,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,44.893839,2.619291,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.203808,4.735361,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.205742,4.73475,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.880076,5.308396,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.119568,2.145586,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.525767,5.200244,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.2043,4.735195,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,42.545523,3.799806,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,46.859619,5.027289,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,42.547872,3.800108,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,45.204729,4.735687,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/4/15,44.894397,2.61938,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.210983,4.733274,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.113179,2.1421,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.205742,4.735606,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,41.255121,2.805885,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,42.544395,3.799991,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.203012,4.735409,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,42.545116,3.799726,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,42.547657,3.800173,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,42.554535,3.793254,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.879561,5.308281,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,44.894139,2.619163,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.120037,2.146498,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.233643,4.720785,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.202263,4.735959,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,46.813477,5.029889,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,42.545116,3.799383,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,42.544567,3.800194,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.880371,5.307436,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,42.283722,2.33667,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,42.545975,3.799543,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,42.544395,3.800237,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,44.89371,2.619345,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.155228,2.185094,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.265137,4.73073,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.203339,4.735264,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,42.545803,3.799672,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,40.990723,2.789928,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,42.545631,3.799543,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,42.291367,2.334121,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,42.547829,3.800119,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.20224,4.728267,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,40.993469,2.789242,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,42.545803,3.800528,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,42.550415,3.801133,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/5/15,45.204386,4.735366,UNICEF,,Cash Transfers,CC,Beneficiary Interview
